pull_id,pull_no,title,body
338102214,491,b'Added convenience constructors for set of transforms.',b'This PR fixes #487.\r\n\r\nConvenience constructors are added for the following transforms. \r\n\r\n- ChooseColumnsTransform.cs\r\n- ConvertTransform.cs\r\n- DropSlotsTransform.cs\r\n- GenerateNumberTransform.cs\r\n- HashTransform.cs\r\n- KeyToValueTransform.cs\r\n- KeyToVectorTransform.cs\r\n- LabelConvertTransform.cs\r\n- LabelIndicatorTransform.cs\r\n- RangeFilter.cs\r\n- ShuffleTransform.cs\r\n- SkipTakeFilter.cs\r\n- TermTransform.cs\r\n'
338061231,490,b'Removed `data` solution-folder from solution files.',"b""As mentioned in #475, files in `data` solution-folder currently are not presented in repository, so it's probably worth to remove them.\r\n"""
338012530,488,b'Hide argument object in ensemble multivoting',b'fixes #443 \r\n'
337997566,486,"b""Reverted 'new' modifier to be first in statement.""","b""This is a small fix left over from PR 478. Following [C# documentation](https://docs.microsoft.com/en-us/previous-versions/visualstudio/visual-studio-2010/435f1dw2(v%3dvs.100)), placing 'new' modifier to be first in the statement."""
337976972,485,b'Issue 434: Fixed imprecise `cref`s in XML Docs',"b""This fixes a couple of dangling `cref` in the XML Docs. This commit doesn't contain functional changes to the code.\r\n\r\nIssue:\r\n  This closes #434"""
337701078,479,b'Cherrypick to update release for V0.3',b'Cherrypick into release for v0.3'
337698392,478,b'Remove all spaces in the end of lines',"b""It's nice to not have spaces in the end of lines"""
337684413,476,b'Add release notes for ML.NET 0.3',b'This adds release notes for ML.NET 0.3'
337647069,472,b'ParquetLoader - Save Schema to context to support loading the model without files.',b'This changes address issue #471 \r\n\r\nThe Schema is added to the model context when saving. The context model can then be properly loaded without the need of additional files in order to inspect the schema. A file is still required on initial construction and an error will be thrown if a RowCursor is created without a file.\r\n\r\n'
337606890,468,b'Added tests for new API where components(Loaders/Transforms/Learners) are directly instantiated.',b'This PR addressed #424. \r\n\r\nTwo scenario tests were added to show how to directly instantiate ML.NET components instead of using Pipeline API. The test may not look elegant at first instance but they will help us shape the new API.\r\n\r\nThis work is inline with new API proposal #371.\r\n\r\n'
337591952,467,b'Fix a bug with group Id column in CV macro and add NameColumn argument to CV and TrainTest macros',"b'This PR fixes bug #456, and also introduces a NameColumn argument to the TrainTest and CV macros, to enable the evaluator to use it in the per-instance results.\r\nFixes #456 \r\nFixes #466 \r\n'"
337358659,464,b'Light LDA doc ',b'issue #458'
337246711,463,b'Fixed all typos in word `Transform`.',"b'Hey guys!\r\n\r\nWanna trying to contribute and do some helpful work! What is my first small trophy \xe2\x80\x94 typo in `ILearningPipelineStep` comment, which, as I found, is presented in other places in code.\r\n'"
337193292,462,b'Isolate ONNX implementations in separate DLL',"b'Fixes #162.\r\n\r\nPreviously, the ONNX infrastructure and implementations (including refs to protobuf) were in a central DLL. This gave us a dependency on a separate somewhat large project (protobuf), that was only of interest to people saving ONNX models.\r\n\r\nBy having the components save themselves through abstract classes rather than actual instantiable classes (`OnnxContext` became an abstract class with a hidden `OnnxContextImpl` implementation, `NodeProto` and `OnnxUtils` became the `OnnxNode` abstract class with, likewise, a hidden implementation), there is no need for any ""direct"" dependency on protobuf.\r\n\r\nAll implementation classes become internal classes of the `Microsoft.ML.Onnx` project. (This was previously called `Microsoft.ML.UniversalFormat` due to historical reasons that no longer make sense.) The only public classes in that project are the entry-points and commands inside `SaveOnnxCommand.cs`, which instantiate actual implementors of those interfaces, then pass to ONNX savable components.\r\n\r\nAlso, I opportunistically improved documentation on those public interfaces (though even with docs the interfaces would scarcely make sense to someone unfamiliar with ONNX), and improved the code.'"
337177740,461,b'Fix column purpose for PipelineSweeperMacro',"b'Fixes #460 \r\n\r\n- Adding arguments to the PipelineSweeperMacro.  Users will be able to specify the columns for a particular purpose.  \r\n- Updating the methods in the PurposeInference and TransformInference classes to pass the user provided column purposes as optional arguments.\r\n- Added unit tests for the sweeping engines we have currently (Defaults, Rocket, UniformRandom)\r\n\r\n\r\n'"
337143012,455,b'Xml docs for trainers and a minor infrastructure changes',"b'Addresses: #388 \r\n\r\nThis PR adds an EntryPointInfo attribute that will contain the XML documentation to append to the summary: ""Description"", ""References"", ""See also"" sections. \r\nIt also modifies the C# generation code to append the content of this new attribute to the summary. '"
337128266,454,b'Set culture to culture invariant in LightGBM',b'fixes #440 \r\n'
336826321,452,b'Update documentation for LightGBM and add missing binary references to console app.',b'fixes #450 \r\nfixes #451 '
336825011,449,b'WIP humble attemtp to setup vector size for data in runtime.',"b""I don't have any intent of checking this in in current state.\r\nDoesn't contain proper xml comments/ code cleaning.\r\nMain purpose of this PR is to gain feedback regarding mechanism of specifying vector sizes for type.\r\n"""
336819879,448,b'Add clarity to documentation on ColumnConcatenator',"b'Several of the [sample projects](https://github.com/dotnet/machinelearning-samples/) use more than 2 source columns in the column concatenator. In order to clarify, I updated all locations of the phrase ""Concatenates two columns of the same item type."" to be ""Concatenates two or more columns of the same item type.""\r\n\r\n'"
336778768,447,b'Add more documentation for ova',b'Provides more clear documentation for OneVersusAll learner.\r\nFixes #453 '
336719293,446,b'Normalization API helpers',"b'In which I introduce some helpers for normalization, and generally try to clean up the code-base. Addresses #433 . Hopefully will be used in #424, though I\'ve changed the code here to use some of it where it made sense.\r\n\r\n* The `Microsoft.ML.Data` transform had a ""hidden"" dependency on `Microsoft.ML.Transform` project via dependency injection, for its existing ""helper"" for normalization (the console-app centric version). This has been resolved and replaced with direct instantiation. It required moving the normalizer files, however.\r\n\r\n* Introduction of helpers on `NormalizeTransform` for API-centric operations. (Not necessarily useful directly for console-application/GUI usage.)\r\n\r\n* Some documentation changes on `RoleMappedSchema` and `RoleMappedData`, though more non-cosmetic changes I\'d expected would come with #445 .'"
336386335,444,b'Remove MML.DLL from Microsoft.ML nuget. (#439)',b'cherrypick into v0.3 to fix nuget'
336364273,442,b'small fixes in ensembles',"b'small code polishing related to #443\r\nmostly pacify robotom, and breaks diversity measure into separate interfaces (otherwise regression and binary have same interface and show off in gui/ code)\r\nalso put proper friendly name for weighted average combiner\r\n'"
336358607,441,b'Reverse integrate commit  fb8cf0b from master',b'Remove MML.DLL from Microsoft.ML nuget. (#439)'
336348295,439,b'Remove MML.DLL from Microsoft.ML nuget.',b'fixes #438 \r\n'
336335195,437,b'Fix bug #435.',"b'When combining per-instance data views, key columns with text key values should be handled only once.\r\nFixes #435 .'"
336290066,431,b'Build fix - removing the BOM from the CMakeLists.txt file (#430)',b'Cherrypick internal build fix into release\r\n\r\n'
336269704,430,b'Build fix - removing the BOM from the CMakeLists.txt file',"b'Remove the BOM from the CMakeLists.txt file, since it is breaking the build in vsts. \r\n\r\n'"
336153611,428,b'Fix iris.txt dataset and modify Iris Classification tests accordingly',"b'Related to issue #400.\r\n\r\n1) Reordered column values in `iris.txt` (headers stay the same), so the previously `Petal width` values are actually `Sepal length` values; other columns shifted to the right.\r\n\r\n2) Tests `TrainAndPredictIrisModelTest` and `TrainAndPredictIrisModelWithStringLabelTest` are modified accordingly so that the values that test the prediction are also reordered to be more realistic (same way the dataset is modified).\r\n\r\n3)  Model class `IrisDataWithStringLabel` fields reordered to match `iris.data` dataset.\r\n\r\nThe fix for the samples repo that uses the same dataset will follow.\r\n\r\n\r\n\r\n'"
336081120,427,b'Bump master to v0.4',"b'With release/preview branch updated for v0.3, bump the master branch to start building v0.4 assets.'"
336075646,426,b'Merge master into release/preview branch for v0.3',b'This PR is cumulatively merging master into release branch in preparation for v0.3 release.'
336054598,425,"b'removing extraneous character that broke the linux build, and with it the unnecessary cmake version requirement'","b'The cmake file for the FactorizationMachineNative folder contained a character in the first line, that was causing the build to fail. \r\n\r\nDeleting that, and deleting the first line, which was requiring a version of cmake higher than 3.2. \r\n\r\nThere are no issues with this PR, as this is to fix the Linux build. \r\n\r\n\r\n\r\n'"
336013620,422,b'Enable macOS tests for LightGBM.',b'fixes #417 by enabling tests on macOS that were disabled because openmp dependency was not present in the CI machines.\r\n\r\n'
335941246,419,b'ONNX API documentation.',b'fixes #418 by adding XML documentation for converting ML.NET models to ONNX.\r\n'
335638112,413,b'Revert to using native code for FastTree ranking gradient',"b'Corrects an unintentional ""typo"" in `FastTreeRanking.cs` where I had previously mistakenly put in `USE_FASTTREENATIVE2` instead of `USE_FASTTREENATIVE`. Fixes #412 .'"
