pull_no,comment_no,comment_body
151,79679839,"b'I was, but I got cold feet.\n\nThe issue that made me go back to this folder structure is because when you publish ""portable"" and then publish ""self-contained"" (or vice versa), your ""portable"" publish output will contain the RID-specific publish outputs as well:\n\n```\n/<OutDir>\n  /publish\n    App.dll\n    App.deps.json\n    ...\n    /win10-x64\n      App.dll\n      App.deps.json\n      ...\n```\n\nThus, you can\'t just copy the ""publish"" folder for portable, you need to exclude all the RID specific publish folders.  So I felt it would be better to keep the current folder structure, since it will be a better user experience.\n'"
151,79680218,"b'> I guess the best to do here is look for the prefix win?\n\nYes, that was going to be my approach.  Is there a better approach?  We could add a C# task that takes in a RID and returns the OS value for the RID, but that seems a bit heavy-weight for something so simple.\n'"
154,79680579,b'(nit) whitespace. #Resolved\n'
154,79683833,"b""How does this Target get invoked?  I don't see it called. #Resolved\n"""
154,79713556,"b'Should probably return ""false"" here instead of ""true"" below. #Resolved\n'"
154,79713762,"b""Or even worse - since nearestNuGetFramework is null, you'll get an IndexOutOfRange exception on the indexer when passing in -1.\n\n---\n\nIn reply to: [79713556](https://github.com/dotnet/sdk/pull/154#discussion_r79713556) [](ancestors = 79713556)\n"""
154,79749252,b'Is this necessary?\n'
154,79749286,b'(nit) spacing\n'
154,79749449,"b""This variable doesn't appear to be used.\n"""
146,79959992,"b'Directly above this we have Include=""Resource1.resx"".  Do we need both?\n'"
163,80249167,"b'The CLI builds have been failing the past few days for 2 separate reasons:\n1. At first they were failing for `System.IO.FileLoadException: Native image cannot be loaded multiple times` in MSBuild.\n2. Then it started getting past that point, and now we are seeing Kestrel tests failing:\n\n```\n2016-09-23T02:12:36.6196056Z      2>DOTNETTEST : error : The process ""8480"" not found. [D:\\vsts-agent-win7-x64-2.104.0\\_work\\6\\s\\build\\test\\RunTest.proj]\n2016-09-23T02:12:36.7133604Z              Microsoft.DotNet.Tools.Publish.Tests.PublishDesktopTests.DesktopApp_WithKestrel_WorksWhenRun(project: ""KestrelDesktopWithRuntimes"", url: ""http://localhost:20302"", framework: null) [FAIL]\n2016-09-23T02:12:36.7133604Z                Expected True because Unable to connect to kestrel server - KestrelDesktopWithRuntimes @ http://localhost:20302, but found False.\n```\n\n@brthor @livarcocc @Sridhar-MS \n'"
163,80264708,"b'Are we saying that ALL .NET Core projects have to have a $(TargetFrameworks) property?  What if my project only needs to support a single TFM?  Can\'t I just have $(TargetFramework)=\'netcoreapp1.0\' and not need the ""outer"" and ""inner"" builds?\n'"
163,80273609,"b""I got a CLI official build to sneak through, with all the issues we've had.\n\nYou can update to `1.0.0-preview3-003665`.  That is our latest, and should have @nguerrera's change.\n"""
172,80489061,"b""Good call.  I'll rename to `ResolvedFileToPublish`.\n"""
172,80493636,"b""Good call.  This must have just come in.\n\nI'm also going to change the property name to use `ForPublishFiles` instead of `ForAdditionalFiles`, just like here:\n\nhttps://github.com/Microsoft/msbuild/blob/16c6f0718d0e437c4b10a3e15817d14f07eb594a/src/XMakeTasks/Microsoft.Common.CurrentVersion.targets#L4996-L4997\n"""
164,80580506,"b""This was accidentally removed.  I'm making a separate PR for it.\n"""
184,80793218,b'It is a placeholder that gets updated during the test to the currently built Sdk package.  See https://github.com/dotnet/sdk/pull/184/files#diff-bd7b4ed106ed4a6b9328d9c7a7129f5fR56\n'
184,80793314,"b""No, we can't because Xunit writes to StdErr, which fails our build.  We haven't found a good way to work around that.\n"""
184,80806016,b'I updated the comment to point to the new #185 issue.\n\nOr @nguerrera - do you just want me to take your change instead?  That seems easier.\n'
184,80807154,"b""I re-enabled it on my machine, and it passed. I'll fix #185 with this PR as well.\n"""
188,80928720,"b""What's the plan for adding VB?\n"""
188,80928986,"b""Is this necessary?  I didn't think unit tests need a Main method.\n"""
188,80929095,b'Should unit tests output `Library` instead?\n'
188,80929556,"b'Are all 3 of these references necessary?  Can we trim it down with a metapackage?  (A metapackage is like Microsoft.NETCore.App - I only need to reference a single package, and I get all the .NET base class libraries referenced.)\n'"
188,80929722,"b""What's the plan for adding xunit templates?\n"""
192,81252371,"b'@srivatsn @davkean @nguerrera @brthor @livarcocc @blackdwarf @davidfowl -\n\nIn project.json-based projects, we had automatic defines injected for the TFM (so if I was building for netstandard1.3, there was an implicit define #NETSTANDARD1_3 that I could automatically use in a #if).\n\nAre we going to keep this ""convenience"" feature with the move to MSBuild?\n'"
192,81252748,b'I logged https://github.com/dotnet/sdk/issues/195 for this.\n'
192,81253320,"b'See https://github.com/dotnet/cli/blob/1278e9d6bf35500e9672fe3f53125df1d08717d8/src/Microsoft.DotNet.ProjectModel/ProjectReader.cs#L459\n\nWe only had the full version in the define, so if you were targeting netstandard1.3 and 1.6, you would have to have #ifs for both (&& or ||).\n'"
191,81348597,b'Should this be `**\\*.resx`? \n'
198,81425646,b'(nit) whitespace is inconsistent.\n'
202,81588509,b'Can we get an issue URL for this? #Resolved\n'
202,81588747,"b""This file doesn't exist. #Resolved\n"""
202,81589199,b'Does this path exist? #Resolved\n'
202,81589849,"b'I don\'t think this `commonBuildArgsVsMan` variable makes sense.  There is no ""common"" args because it is only getting used in one spot. #Resolved\n'"
202,81589942,b'(nit) whitespace appears off here. #Resolved\n'
202,81590589,b'This already exists in this repo.  See https://github.com/dotnet/sdk/blob/master/build/Targets/Templates.Imports.targets#L63 #Resolved\n'
202,81590689,"b""We aren't using `42.42.42.42` for non-official build numbers anywhere else in the repo.  Can you follow the established pattern? #Resolved\n"""
202,81590740,b'This change seems unnecessary #Resolved\n'
202,81591029,"b'It would seem to me, logic like this causes Jenkins CI jobs to pass, and then we get failures on our official builds.  Is there a way to make Jenkins CI jobs == official builds as much as possible?\n'"
202,81591212,"b""I don't think we should be using `Roslyn` versions at all.  We already have version numbers in this repo - they should be aligned. #Resolved\n"""
202,81591949,"b'We already have a ""ProducesNoOutput.Imports.props file.  I\'d like to see the existing ""produces no output"" structure being used, instead of introducing a completely different one.  It will be confusing going forward why we have 2. #Resolved\n'"
202,81592190,"b'Is this necessary?  Who/what is producing PCLs?  If there are any, they should be on .NETStandard instead.\n\nI think this should be removed. #Resolved\n'"
204,81810403,"b""No, that didn't work for me.  It was still failing with `/p:Configuration=`, and it was saying $(Configuration) was still set to 'Debug'.\n\nI'll add a reference to https://github.com/dotnet/sdk/issues/203.  That's the right bug, right?\n"""
192,81988863,"b""It's kind of misleading to call this test `It_builds_desktop_library_successfully_on_all_platforms`, but then skips doing anything on non-Windows.\n"""
212,82085429,"b'This is not a brand new file, it was renamed from `LockFileTargetExtensions` to `LockFileExtensions`, since there are more than just `LockFileTarget` extensions in here.\n\nIf you want to view the diff, pull the branch locally and use VS Team Explorer.  It shows the file as renamed, and only shows the changed code.\n'"
212,82232405,"b'This pattern is used extensively in the CLI (and NuGet and ASP.NET [same authors]):\nAn example from each repo:\nhttps://github.com/dotnet/cli/blob/1278e9d6bf35500e9672fe3f53125df1d08717d8/src/Microsoft.DotNet.ProjectModel/ProjectContextBuilder.cs#L78-L148\n\nhttps://github.com/NuGet/NuGet.Client/blob/4cccb13833ad29d6a0bcff055460d964f1b49cfe/src/NuGet.Core/NuGet.Protocol.Core.Types/UserAgentStringBuilder.cs#L34-L44\n\nhttps://github.com/aspnet/Mvc/blob/760c8f38678118734399c58c2dac981ea6e47046/test/Microsoft.AspNetCore.Mvc.Razor.Host.Test/SpanFactory/SpanConstructor.cs#L39-L71\n\nNot saying it makes it ""right"", but I don\'t think it has to be immutable, just ""fluent"".\n'"
212,82232881,"b""@emgarten ?  Will these paths always be in the same case?\n\nMy thought is we should be case-sensitive since we support case-sensitive file systems.  And if these really should be case-sensitive, I'll change to the more succinct code.\n"""
212,82233030,"b""Oh, these are case-insensitive actually, since the strings are NuGet package Ids - which are case insensitive.  I'll fix these up.\n"""
212,82242918,"b'I\'m not really inventing a new pattern here.  :\n\nhttps://en.wikipedia.org/wiki/Fluent_interface#C.23\nhttp://stefanoricciardi.com/2010/04/14/a-fluent-builder-in-c/\n\nHere\'s the same pattern in the corefx repo:\n\nhttps://github.com/dotnet/corefx/blob/bffef76f6af208e2042a2f27bc081ee908bb390b/src/System.Composition.TypedParts/src/System/Composition/Hosting/ContainerConfiguration.cs#L152-L156\n\nWe can change the word ""With"" to something else, if you feel that strongly.  But this pattern is more common than just my usage.  This is how you build fluent interfaces without creating a bunch of little, throw-away objects.\n'"
202,82316574,"b'The other checks should be removed.  We already have this property in Common.props:\n\n```\n    <NuGet_Packages Condition="" \'$(NuGet_Packages)\' == \'\'"">$(RepositoryRootDirectory)packages\\</NuGet_Packages>\n```\n'"
223,82436915,b'(minor) can you fix the whitespace issues while you are in here?\n'
223,82437635,"b'whitespace at the front of the element:\n\n``` XML\n....<Content Remove=""bin\\**"" />\n........<Content Remove=""wwwroot\\bin\\**"" />\n```\n\nSo they are all lined up.\n'"
226,82453159,"b""Where does this Package get built?  I'm concerned we are creating a circular reference in our repos, if `Microsoft.NET.Sdk.Publish` references the `Microsoft.NET.Sdk`.\n"""
226,82453199,b'Also (minor) - please fix the whitespace issues.\n'
226,82454247,"b""I'm talking about repo-dependencies.  Which repo needs to build first.  Currently, the dotnet/sdk repo isn't dependent on the `aspnet/aspnetpublishtargets` repo.\n\nIs your web package moving to another repo?  If so, then it won't matter.\n"""
