pull_no,comment_no,comment_body
13849,272311923,b'there is `MINT_CEQ_P`'
13915,272983087,b'I think we should add `&& !likely`'
14021,275268445,b'print warning?'
14201,278297566,"b""it accepts `r4`, `r8` and `nfloat`. here I really only wanna do that if it's `nfloat`."""
14240,278947542,b'this looks a bit fragile. cant you do `&imethod->locals_size` / `&tmp_imethod->locals_size`?'
14284,279872775,"b""I'm a bit confused by the intention of this PR.\r\n* does `WASM` imply `FULL_AOT_RUNTIME`?\r\n* why is `FULL_AOT_RUNTIME && ...` needed? every usage of those two constants are guarded by `!FULL_AOT_RUNTIME`.\r\n\r\nWebAssembly _can_ be shipped with the interpreter, so why would dynamic code execution be disabled?"""
14309,280353106,"b'This should use `g_error (""..."")`. In general, `printf` doesn\'t work as expected on every platform so we use `g_print` instead. `g_error` will use it accordingly.'"
14397,281805630,"b""thanks, updated!  Let me know if we have proper macros for it, I'm a bit lost in that world \xf0\x9f\x99\x82 """
14529,285451561,b'we usually write\r\n```c\r\n#if defined(TARGET_X86) || defined(TARGET_AMD64)\r\n```'
14529,285500008,"b'not disagreeing with you, but I prefer consistency across the code base'"
14553,286084778,b'undo changes in this file'
14547,286522590,"b'it would, with a warning though (stack type mismatch). let me fix it'"
14547,286529242,b'updated the PR.'
14547,286534694,b'the commit added one'
14628,287345135,"b'If I understand correctly from this conversation (https://gitter.im/mono/mono?at=5ce7bda4ad024978c61dee93) with @BrzVlad, this would duplicate work on System V ABI. We should `ifdef` Windows specific ABI'"
14607,287406399,b'so I assume `$MONO_LLVM_PATH_OPTION` should eventually end up in `acfg->aot_opts.llvm_path`. Where does that happen?'
14648,288071333,"b'I\'m actually not a fan of this. What we had previously, gave us some ""extra safety"".  Here it\'s easy to get the ordering wrong.'"
14596,288092406,b'there is some opportunity to share code with `mini_get_underlying_signature ()`'
14596,288115140,"b""a boolean would also do it. but it's fine as it is, I don't feel strongly about it."""
14648,288268004,"b""I agree, having uninitialized values for the stub case is problematic. Please submit a PR for that, but changing the structure of the code just because of that is not the way to go. This comes to my mind: https://tirania.org/blog/archive/2010/Dec-31.html\r\n\r\nWe have `MonoDebuggerCallbacks`, `MonoUtilityThreadCallbacks`, `MonoThreadInfoRuntimeCallbacks`, `MonoThreadInfoCallbacks`, `MonoCodeManagerCallbacks`, `MonoRuntimeCallbacks`, `MonoRuntimeExceptionHandlingCallbacks` and others that all follow the same pattern as `MonoEECallbacks`, so I'm reluctant to change that.  Please don't understand this as a call to change the others."""
14717,289284701,b'`#define stub_entry_from_trampoline g_assert_not_reached`?'
14757,289802919,b'Nit: I think the more correct change (in the sense of saving a couple of bytes on the stack frame) would be to change this line:\r\n```c\r\nctx_offset += 8;\r\n```\r\nto\r\n```c\r\noffset += 8;\r\n```\r\nthen the frame size computation below would be correct.\r\n\r\nGreat find! \xf0\x9f\x91\x8d '
14782,290251678,"b""I think this is a bit too hack-ish. There is no real reason to _not_ support constant folding instructions with `num_sregs = 3`. The reason why we assert on it currently is that we do not have any instruction with that property where we could constant fold.\r\n\r\nWhy do we hit the assert then? First of all let us figure out why this only hits on 32bit. If you look at the generated IR for your testcase, you get on amd64:\r\n```\r\n il_seq_point il: 0x7\r\n i8const R21 <- [4361201612]\r\n iconst R22 <- [1]\r\n iconst R23 <- [0]\r\n atomic_cas_i4 R25 <- [R21 + 0x0] R22 R23\r\n```\r\nvs. x86:\r\n```\r\n iconst R13 <- [11144108]\r\n iconst R14 <- [1]\r\n iconst R15 <- [0]\r\n atomic_cas_i4 R17 <- [R13 + 0x0] R14 R15\r\n```\r\n\r\nThe assert triggers for `atomic_cas_i4` only on 32bit because `i8const` isn't properly detected as constant. In fact, we need to extend this https://github.com/mono/mono/blob/a76fc055cf1dc3173b6df1690d14723a13fbaf63/mono/mini/ssa.c#L819-L823\r\nto also support `OP_I8CONST`\r\n```c\r\n      /* Short-circuit this */\r\n      if (ins->opcode == OP_ICONST || ins->opcode == OP_I8CONST) {\r\n          *res = ins;\r\n          return 1;\r\n      }\r\n```\r\n_then_ you get the same issue on 64bit. <sup>1</sup>\r\n\r\nSo the assert hits when processing `atomic_cas_i4 R25 <- [R21 + 0x0] R22 R23`. I think the loop below should be able to detect memory access on a constant address and set `const_args = FALSE` in such cases. If we ever add instructions with `num_sregs = 3` and a constant folding opportunity would appear, we would still hit the `g_assert (num_sregs <= 2);`, letting us know to do something about it. With your change we would silently skip over it.\r\n\r\n\r\n<sup>1</sup> Unfortunately this seems to break other things _sigh_"""
14704,290484878,"b'`max_lines` should go away, it should contain the whole file'"
14704,290485014,b'`s/read/g_read`?'
14704,290486715,"b""why can't we do this on `HOST_ANDROID`?"""
14782,290612182,"b'> But I don\'t think a crashing assertion is appropriate for this, even if we add constant-foldable ternary instructions, because I\'m not sure what ""abstract"" invariant is being violated here.\r\n\r\nTrue, an assertion might be too... assertive \xf0\x9f\x99\x82  There\'s `g_warning ()`, but depending on the situation that might be too annoying in the long-term.\r\n\r\nFor the sake of fixing the bug we can go with the suggested change, but please add a comment to it.\r\n\r\nWe should follow up on the `I8CONST` thing though, looks like we miss some constant folding opportunities. (EDIT: created #14802 )'"
14704,293718721,"b""`MONO_CRASH_REPORTING_MAPPING_LINE_LIMIT` shouldn't be there (or maybe something crazy like 9999). and it doesn't seem to handle EOF; what if `/proc/self/maps` has fewer than `MONO_CRASH_REPORTING_MAPPING_LINE_LIMIT` entries?"""
14704,293852949,"b'> We had a line limit on the old printer\r\n\r\nIn the beginning we didn\'t have the limit, but `/proc/self/maps` can be large, thus we limited for user ease. It effectively rendered it useless because you really want to have the full content of `maps` available in order to debug an issue... not the first few mappings. Thus I suggested to completely drop it.\r\n\r\nHaving a partial snapshot of `/proc/self/maps` in the JSON file is useless too. We really want a full mapping (or drop it from JSON too).\r\n\r\nWhat causes potentially `realloc` here? `mono_state_writer_printf (writer, ""..."")`?'"
14779,294346900,b'`gint64`'
14779,294451796,b'@lambdageek consistency with the other function signatures in `boehm-gc.c` and `null-gc.c`'
15217,294642047,b'`0xa + 0x1 = 0xb`? \xf0\x9f\x98\x85  '
15251,295161778,b'@BrzVlad do you remember what the intend was back then? https://github.com/mono/mono/pull/9648/files#diff-5b6edc3ae02a8f8ef6e0cc12afca7eafR17'
15332,296298904,"b""so they could potentially leak, right?  I guess we don't care..."""
15433,298137954,"b'We have this in the interpreter too, and it was specifically introduced for some DIM work: https://github.com/mono/mono/commit/faecfce5d0c29dec56a18f10473a81e52d6acad5#diff-f115ce23fba6528256a47e2b7e8b0a19R1094\r\nWe should keep that in sync with the JIT.\r\n\r\nThe change in the JIT  is quite old, and the original looks like an import 0ab241ce65da\r\n\r\nAnyway, looks good to me. Unfortunately it seems to break at least one DIM test.'"
15448,298309083,b'indent'
15744,305001523,"b'on Python3 `child.get_field_offsetof () / 8` yields a float, so you would have entries like this:\r\n```c\r\nDECL_OFFSET2(MonoClass,interface_offsets_count,100.0)\r\n``` '"
15846,307805603,b'`G_UNLIKELY` for the branch conditions?'
15888,308603902,b'cherry-picked that into https://github.com/mono/mono/pull/15896'
15926,309110240,b'https://github.com/mono/mono/blob/a6e6c72c8fc3702db37e1572694a49902f63195f/mono/eglib/glib.h#L292\r\n\r\nprobably not the best name.'
15926,309261206,b'@vargaz why would that matter?'
15926,309264373,"b""`piinfo` wouldn't be `NULL` anymore."""
15936,309560086,b'why does `top_frame->native_offset` not have the correct value here?'
16386,316293616,b'I would rather `ifdef` the definition of `LLVM_AOT_INLINE_LENGTH_LIMIT` than duplicating this code.'
16386,316299754,"b""it's kind of worse, because `llvm_aot_inline_limit` is ignored for `!ENABLE_NETCORE`, so its existence is misleading.\r\n\r\nI'm proposing to use the block in `ENABLE_NETCORE` for everything and instead define `LLVM_AOT_INLINE_LENGTH_LIMIT` like this:\r\n\r\n```c\r\n#ifdef ENABLE_NETCORE\r\n#define LLVM_AOT_INLINE_LENGTH_LIMIT 30\r\n#else\r\n#define LLVM_AOT_INLINE_LENGTH_LIMIT 20\r\n#endif\r\n```"""
16386,316305785,"b""yeah, and otherwise it would fallback to `INLINE_LENGTH_LIMIT`? to make it more obvious, maybe this:\r\n\r\n```c\r\n#ifdef ENABLE_NETCORE\r\n#define LLVM_AOT_INLINE_LENGTH_LIMIT 30\r\n#else\r\n#define LLVM_AOT_INLINE_LENGTH_LIMIT INLINE_LENGTH_LIMIT\r\n#endif\r\n```\r\nanyway, it doesn't really matter."""
16441,317248379,"b""I don't think this is needed here."""
16510,318075862,"b""This happens both on iOS/32bit and arm/linux (with `make -C mono/mini llvmaotcheck`):\r\n```\r\n15:18:11.2288890 Aug 27 15:18:10 iPhone5c com.xamarin.bcltests.BCL tests group 1[1228] <Notice>: Running 'test_0_fconv_u4' ...\r\n15:18:11.2318360 Aug 27 15:18:10 iPhone5c com.xamarin.bcltests.BCL tests group 1[1228] <Notice>: test_0_fconv_u4 failed: got 1, expected 0\r\n15:18:11.2351870 Aug 27 15:18:10 iPhone5c com.xamarin.bcltests.BCL tests group 1[1228] <Notice>: Running 'test_0_rconv_u8' ...\r\n15:18:11.2359450 Aug 27 15:18:10 iPhone5c com.xamarin.bcltests.BCL tests group 1[1228] <Notice>: Running 'test_0_rconv_u4' ...\r\n15:18:11.2371880 Aug 27 15:18:10 iPhone5c com.xamarin.bcltests.BCL tests group 1[1228] <Notice>: test_0_rconv_u4 failed: got 1, expected 0\r\n```"""
16531,318420749,b'`null` is problematic? Anyway I would suggested to prefix every label here with something like `ex_`. Looks good otherwise.'
16546,318731762,b'oops'
16558,318987112,b'copy-pasta'
16558,318987404,b'debug left over?'
16587,319625605,b'interesting'
16587,319625810,b'how did this ever work?'
16587,319627585,"b""isn't this if block redundant?"""
16721,322125651,b'should do it here as well'
16668,322309049,b'why 64 and 4?  is there a documentation for that somewhere?'
16729,322367860,"b""On macOS the assembler bails out with `unknown directive` on `.data.rel.ro`.  Maybe there is something similar available but I didn't investigate. Likewise for Windows."""
16794,323682858,"b""can we leave the `tracing` stuff when `DEBUG_INTERP` is set? otherwise tracing doesn't work with computed gotos enabled."""
16794,323683537,"b""alternatively I'm fine with not enabling `USE_COMPUTED_GOTO` when `DEBUG_INTERP` is set."""
16794,323683765,b'`s/printf/g_print/` so we can have fun on devices too!'
16794,323684410,"b'meh, nevermind. f8fd60b5c088 broke it, it used to do `goto main_loop` when tracing was enabled.'"
16794,323684980,b'(and thus call `DUMP_INSTR ()`)'
16794,323686001,b'agree.  therefore please guard the definition of `USE_COMPUTED_GOTO` with `DEBUG_INTERP` too.'
16787,325244370,"b'> Unless there is another allocation in between the localloc -- which might have other problems, but ignored here.\r\n\r\nThat sounds very easy to break for little benefit. '"
16955,326412557,"b""I don't think `managed-to-native` frames are supposed to be completely unwound when the exception is thrown from native code. There is an interaction between XI runtime and mono runtime: Let's say native code (ObjC code) is throwing an exception. On a managed<>native barrier the XI runtime will wrap the ObjC exception into a managed exception, use `mono_runtime_set_pending_exception` and then we would resume execution in the `managed-to-native` wrapper. The thread interruption check in the wrapper would pick up that exception from there and continues with exception handling in Mono; at this point we have transitioned to GC Unsafe already.\r\n\r\nAnother scenario would be when we have:\r\n```\r\n<managed #2>\r\n<native>\r\n<managed #1>\r\n```\r\nAnd something throws an exception in `<managed #2>`, our EH transitions exception handling on the native<>managed barrier via the `MONO_FIRST_PASS_CALLBACK_TO_NATIVE` mechanism to the XI runtime. After that, it's the same path as above.\r\n\r\nIs there some other scenario you have in mind?\r\n\r\nAlso see:\r\nhttps://github.com/xamarin/xamarin-macios/blob/ba3acd709b04dd632d7abe191b9808ad5e9d1dd5/runtime/runtime.m#L2335-L2386\r\n\r\n(Note: There is a missing GC transition in this function, https://github.com/xamarin/xamarin-macios/pull/7036/files#diff-7063c4ba2c90067ddc44fc8a7d1d865cR2364 )"""
16955,326413393,"b'Heh, I was ""afraid"" of such a comment \xf0\x9f\x98\x89 \r\n\r\n`ThreadContext` wouldn\'t work as you can have several `managed-to-native` frames on the stack, right? Other ideas?'"
16955,326551178,"b'pff, that makes the patch so much simpler \xf0\x9f\x98\x84 \r\n\r\nupdated the PR!'"
16906,327660329,b'comment is outdated'
17099,330421953,"b'is thumb ever used with Android? if yes, then `call_size` can also be 4, and the value stored in the AOT image should be considered as a maximum value for the `call_size`.'"
17099,330423879,"b""From slack convo: All entries should have the same size, so it's fine."""
17157,331183813,b'https://github.com/mono/mono/blob/b1b61d7cb7f580f5e5438a756ef3e67a5a832eeb/mono/cil/opcode.def#L54\r\n\r\nThe `MONO_` prefix is introduced by some pre-processor magic \xf0\x9f\x99\x84 '
17179,331376223,"b'is this a temporary thing? if not, we can remove this `virtualenv` stuff.'"
17154,331405469,"b'we should probably add a define for that magic value (it indicates inlining is involved, right?). can be done in another PR'"
16934,331860757,"b'good point, will keep it in mind. `mono_pmip` does kinda the same in the JIT case.'"
